31,132,4
10,274,4
37,136,2
48,112,3
25,246,2
35,133,4
25,227,2
24,164,2
23,283,1
3,28,2
13,157,1
6,267,4
47,186,0
3,411,1
12,401,3
41,255,1
21,0,3
13,474,4
24,60,4
26,36,2
18,491,4
21,192,0
25,427,1
33,313,0
3,487,1
10,309,4
15,195,0
11,233,4
4,469,2
48,184,4
17,497,3
35,474,0
6,118,2
36,30,2
15,396,0
30,242,4
43,164,4
27,498,3
46,21,4
28,79,0
14,159,0
24,102,1
8,442,1
19,76,1
23,275,3
41,291,3
13,379,2
0,230,1
47,317,0
39,274,4
5,359,0
45,195,4
14,250,0
32,447,1
31,478,3
16,491,3
46,457,0
48,479,2
26,415,1
13,235,0
32,144,3
39,296,3
32,170,2
22,23,2
17,147,0
0,149,4
40,137,4
31,14,1
25,304,1
0,496,3
37,75,2
35,246,1
36,22,4
25,294,1
5,207,4
7,173,1
32,404,1
21,428,0
0,420,2
3,341,0
43,221,1
17,354,1
42,435,4
28,102,0
18,291,4
41,354,0
36,105,1
8,217,1
44,78,4
17,176,2
3,216,3
28,114,2
17,247,2
14,99,4
4,456,2
44,160,0
33,377,1
14,480,0
47,334,2
35,58,3
21,488,3
46,459,2
40,313,0
18,445,0
19,302,1
44,290,0
19,82,2
14,168,3
26,489,1
15,476,0
16,304,1
28,154,1
5,297,2
32,42,1
7,97,1
43,44,0
33,499,3
43,125,1
11,294,0
20,230,4
32,191,4
9,435,2
6,314,1
30,422,2
37,493,4
17,252,4
27,12,1
17,71,4
40,372,4
10,35,3
38,97,1
19,255,2
26,86,2
24,187,2
26,173,0
20,47,1
39,9,2
26,271,0
41,312,3
14,392,0
18,269,0
26,176,4
44,131,3
43,2,2
31,249,1
25,170,3
39,495,2
30,283,3
25,318,4
17,192,3
26,66,2
10,187,3
14,231,3
22,201,4
31,189,1
33,398,0
22,135,1
43,320,4
37,284,3
5,293,3
8,364,3
27,464,0
28,34,3
24,313,1
21,385,2
1,479,1
41,86,2
11,383,4
47,111,1
9,277,1
24,68,1
34,159,3
6,196,1
7,313,3
17,122,2
3,460,4
6,37,3
14,368,2
11,30,3
14,413,3
4,338,0
25,365,1
